[Chiến Tranh] Tangerines 2013 1080i Bluray Remux AVC DD5.1-NTL ~  Khu Vườn Quýt,https://www.fshare.vn/file/Z4BZQGR9NA4F, Tangerines.aka.Mandariinid.2013.1080i.Bluray.Remux.AVC.DD5.1-NTL.srt,  89.32 KB
[Hành Động|Hình Sự] Gangs of Wasseypur 2012 720p BluRay DD5.1 x264-IDE ~ Giang Hồ Ấn Độ,https://www.fshare.vn/file/XXIJUGD6JXRS, Gangs.of.Wasseypur.Part1.2012.720p.BluRay.DD5.1.x264-IDE.mkv,  9.09 GB
[Hành Động|Hình Sự] Gangs of Wasseypur 2012 720p BluRay DD5.1 x264-IDE ~ Giang Hồ Ấn Độ,https://www.fshare.vn/file/P1SMF1JDZLQO, Gangs.of.Wasseypur.Part2.2012.720p.BluRay.DD5.1.x264-IDE.mkv,  9.83 GB
[Hành Động|Hình Sự] Gangs of Wasseypur 2012 720p BluRay DD5.1 x264-IDE ~ Giang Hồ Ấn Độ,https://www.fshare.vn/file/HZ7QTMFX8YYM, Gangs.of.Wasseypur.Part1.2012.720p.BluRay.DD5.1.x264-IDE.srt,  248.50 KB
[Hành Động|Hình Sự] Gangs of Wasseypur 2012 720p BluRay DD5.1 x264-IDE ~ Giang Hồ Ấn Độ,https://www.fshare.vn/file/3B2ZJIOJDZNY, Gangs.of.Wasseypur.Part2.2012.720p.BluRay.DD5.1.x264-IDE.srt,  228.36 KB
[Tâm Lý] The Handmaiden 2016 Extended 1080p Blu-ray Remux AVC DTS-HD MA 5.1-NTL ~Người Hầu Gái,https://www.fshare.vn/file/7OI8CQFOUYZU, The.Handmaiden.2016.Extended.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.5.1-NTL.mkv,  38.50 GB
[Tâm Lý] The Handmaiden 2016 Extended 1080p Blu-ray Remux AVC DTS-HD MA 5.1-NTL ~Người Hầu Gái,https://www.fshare.vn/file/6QZIBO8T775T, The.Handmaiden.2016.Extended.1080p.Blu-ray.Remux.AVC.DTS-HD.MA.5.1-NTL.srt,  119.56 KB
[Hài|Tâm Lý] PK (2014) 1080p BluRay DTS x264-NTb ~ Ngây Thơ,https://www.fshare.vn/file/HXZV4OVZ23ZF, PK.2014.1080p.BluRay.DTS.x264-NTb.mkv,  18.99 GB
[Hài|Tâm Lý] PK (2014) 1080p BluRay DTS x264-NTb ~ Ngây Thơ,https://www.fshare.vn/file/WM7TBRPW4NKN, PK.2014.1080p.BluRay.DTS.x264-NTb.srt,  284.04 KB
[Hình Sự] Dog Day Afternoon (1975) 40th Anniversary Edition 1080p Blu-ray ReMuX ~ Buổi Chiều Xui Xẻo,https://www.fshare.vn/file/SBZO9WHIQX7U, Dog Day Afternoon 1975 40th Anniversary Edition 1080p Blu-ray ReMuX VC-1 DTS-HD MA 1.0-BluRG.mkv,  20.14 GB
[Hình Sự] Dog Day Afternoon (1975) 40th Anniversary Edition 1080p Blu-ray ReMuX ~ Buổi Chiều Xui Xẻo,https://www.fshare.vn/file/ZTVOH2LLVDV2, Dog.Day.Afternoon.1975.720p.BluRay.DD1.0.x264-CtrlHD.srt,  257.39 KB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/UUFAU4THNKL2, Pirates.of.the.Caribbean.1.2003.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  16.00 GB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/58E1Q9U9DVY1, Pirates.of.the.Caribbean.1.2003.1080p.BluRay.DTS.x264.D-Z0N3.srt,  102.51 KB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/2Q8OH3P2VXU4, Pirates.of.the.Caribbean.2.2006.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  16.99 GB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/J6WT3OUY1W98, Pirates.of.the.Caribbean.2.2006.1080p.BluRay.DTS.x264.D-Z0N3.srt,  174.27 KB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/KEZH79F3TMDP, Pirates.of.the.Caribbean.3.2007.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  17.99 GB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/6HL99ACJHITD, Pirates.of.the.Caribbean.3.2007.1080p.BluRay.DTS.x264.D-Z0N3.srt,  222.54 KB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/58JPMROSORK7, Pirates.of.the.Caribbean.4.2011.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  14.00 GB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/3HY5FJ4NN36C, Pirates.of.the.Caribbean.4.2011.1080p.BluRay.DTS.x264.D-Z0N3.srt,  188.31 KB
[Phiêu Lưu]Pirates of the Caribbean (2003-2017)1080p BluRay DTS x264- Internal~Cướp Biển Caribbean,https://www.fshare.vn/file/R2RECBA8XSVP, Pirates.of.the.Caribbean.Dead.Men.Tell.No.Tales.2017.1080p.BluRay.DTS.x264-ZQ.mkv,  17.20 GB
[Viễn Tưởng|Tâm Lý] Twelve Monkeys 1995 1080p BluRay DTS x264-Geek ~ 12 Con Khỉ,https://www.fshare.vn/file/PLM12TPVYYMW, Twelve.Monkeys.1995.1080p.BluRay.DTS.x264-Geek.mkv,  19.75 GB
[Viễn Tưởng|Tâm Lý] Twelve Monkeys 1995 1080p BluRay DTS x264-Geek ~ 12 Con Khỉ,https://www.fshare.vn/file/D31KHFEFP2UU, Twelve.Monkeys.1995.1080p.BluRay.DTS.x264-Geek.srt,  264.73 KB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/8NBCIALT2J9C, Infernal.Affairs.2002.BluRay.1080P.LPCM5.1.x264-EPiC.mkv,  14.79 GB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/78CQCA3C7PNT, Infernal.Affairs.2002.BluRay.1080P.LPCM5.1.x264-EPiC.srt,  128.48 KB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/PW82C8VHFIXW, Infernal.Affairs.II.2003.BluRay.1080P.DTS-HD.MA.6.1.x264-EPiC.mkv,  12.00 GB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/XZYJKXRQ3W2A, Infernal.Affairs.II.2003.BluRay.1080P.DTS-HD.MA.6.1.x264-EPiC.srt,  135.28 KB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/RQ2UUFC22US8, Infernal.Affairs.III.2003.BluRay.1080P.DTS-HD.MA.6.1.x264-EPiC.mkv,  11.86 GB
[Hình Sự] Infernal Affairs Trilogy (2002-2003) BluRay 1080P DTS-HD MA 6.1 x264-EPiC~Vô Gian Đạo,https://www.fshare.vn/file/FX6QYDLN5K5O, Infernal.Affairs.III.2003.BluRay.1080P.DTS-HD.MA.6.1.x264-EPiC.srt,  136.73 KB
[Giả Tưởng] Guardians Of The Galaxy 2014 1080p BluRay DTS x264 D-Z0N3~Vệ Binh Dải Ngân Hà,https://www.fshare.vn/file/9ZXHC1RHTFFK, Guardians.Of.The.Galaxy.2014.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  14.12 GB
[Giả Tưởng] Guardians Of The Galaxy 2014 1080p BluRay DTS x264 D-Z0N3~Vệ Binh Dải Ngân Hà,https://www.fshare.vn/file/717NH3SEEFQ4, Guardians.Of.The.Galaxy.2014.1080p.BluRay.DTS.x264.D-Z0N3.srt,  135.13 KB
[Tâm Lý] Paris, Texas 1984 720p BluRay DTS x264-CtrlHD ~ Paris Và Texas,https://www.fshare.vn/file/QSHTD48FAU61, Paris.Texas.1984.720p.BluRay.DTS.x264-CtrlHD.mkv,  8.75 GB
[Tâm Lý] Paris, Texas 1984 720p BluRay DTS x264-CtrlHD ~ Paris Và Texas,https://www.fshare.vn/file/AO8VGC1XAADR, Paris.Texas.1984.720p.BluRay.DTS.x264-CtrlHD.srt,  108.04 KB
[Tâm Lý] The Help 2011 1080p BluRay REMUX AVC DTS-HD MA 5.1-EPSiLON ~ Người Giúp Việc,https://www.fshare.vn/file/132TMDRIVL5K, The.Help.2011.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-EPSiLON.mkv,  27.39 GB
[Tâm Lý] The Help 2011 1080p BluRay REMUX AVC DTS-HD MA 5.1-EPSiLON ~ Người Giúp Việc,https://www.fshare.vn/file/C32P6FEDEOV3, The.Help.2011.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-EPSiLON.srt,  259.25 KB
[Kinh Điển] 8½ Eight and a Half 1963 1080p Blu-ray Remux AVC LPCM 1.0-KRaLiMaRKo ~ Tám Một Phần Hai,https://www.fshare.vn/file/NWDSLDTOO33W, Eight And A Half 1963 Criterion Collection Italian 1080p Blu-ray Remux AVC LPCM 1.0 - KRaLiMaRKo.mkv,  21.18 GB
[Kinh Điển] 8½ Eight and a Half 1963 1080p Blu-ray Remux AVC LPCM 1.0-KRaLiMaRKo ~ Tám Một Phần Hai,https://www.fshare.vn/file/3EHWVE2SMFX5, Eight And A Half 1963 Criterion Collection Italian 1080p Blu-ray Remux AVC LPCM 1.0 - KRaLiMaRKo.srt,  153.92 KB
[Tâm Lý|Lãng Mạn] In the Mood for Love 2000 1080p BluRay Remux AVC DTS-HD MA 5.1 ~ Tâm Trạng Khi Yêu,https://www.fshare.vn/file/8VF9OCFVUE57, In.the.Mood.for.Love.2000.1080p.BluRay.Remux.AVC.DTS-HD.MA5.1-NTL.mkv,  19.31 GB
[Tâm Lý|Lãng Mạn] In the Mood for Love 2000 1080p BluRay Remux AVC DTS-HD MA 5.1 ~ Tâm Trạng Khi Yêu,https://www.fshare.vn/file/HBU2ELJM96S7, In.the.Mood.for.Love.2000.1080p.BluRay.Remux.AVC.DTS-HD.MA5.1-NTL.srt,  112.56 KB
[Chính Kịch| Lãng Mạn] Annie Hall (1977) 1080p BluRay FLAC2.0 x264-NTb~Sự Phức Tạp Của Tình Yêu,https://www.fshare.vn/file/EB38M7RZGZBDLKU, Annie.Hall.1977.1080p.BluRay.FLAC2.0.x264-NTb.mkv,  14.72 GB
[Kinh Dị|Hành Động] Jaws 1975 1080p BluRay DTS x264 D-Z0N3 ~ Hàm cá Mập,https://www.fshare.vn/file/YDNWCQDB93DD, Jaws.1975.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  15.17 GB
[Kinh Dị|Hành Động] Jaws 1975 1080p BluRay DTS x264 D-Z0N3 ~ Hàm cá Mập,https://www.fshare.vn/file/7YYQHWU8AG54, Jaws.1975.1080p.BluRay.DTS.x264.D-Z0N3.srt,  184.90 KB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/PVZ48JS2KGBU, The.Bourne.Identity.2002.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  12.38 GB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/ZH64Q42NV5TH, The.Bourne.Identity.2002.1080p.BluRay.DTS.x264.D-Z0N3.srt,  85.37 KB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/6S9KU79EZG2O, The.Bourne.Supremacy.2004.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  14.78 GB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/FZEP47CUXXJN, The.Bourne.Supremacy.2004.1080p.BluRay.DTS.x264.D-Z0N3.srt,  114.52 KB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/1H1EP2TOQB38, The.Bourne.Ultimatum.2007.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  13.69 GB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/UUGHOPAZUZ8R, The.Bourne.Ultimatum.2007.1080p.BluRay.DTS.x264.D-Z0N3.srt,  81.28 KB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/7889CO2XCLQJ, The.Bourne.Legacy.2012.1080p.Blu-ray.DTS.x264.D-Z0N3.mkv,  16.98 GB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/DUS8GAT2GWXN, The.Bourne.Legacy.2012.1080p.Blu-ray.DTS.x264.D-Z0N3.srt,  210.48 KB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/9NB8XQOU19VF7HK, Jason.Bourne.2016.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,  13.80 GB
[Hành Động]The Bourne Series Film(2002-2016) 1080p BluRay DTS x264~Điệp Viên Jason Bourne,https://www.fshare.vn/file/B1XDO48HGJ3I, Jason.Bourne.2016.1080p.BluRay.DTS.x264-HDMaNiAcS.srt,  75.92 KB
[Tâm Lý|Hài] Dead Poets Society (1989) 720p BluRay DTS x264-LiNG ~ Câu Lạc Bộ Thi Ca,https://www.fshare.vn/file/2QB21O6FGNMVBLU, Dead.Poets.Society.1989.720p.BluRay.DTS.x264-LiNG.mkv,  6.94 GB
[Tâm Lý|Hài] Dead Poets Society (1989) 720p BluRay DTS x264-LiNG ~ Câu Lạc Bộ Thi Ca,https://www.fshare.vn/file/TR4X5NH9HE9T, Dead.Poets.Society.1989.720p.BluRay.DTS.x264-LiNG.srt,  260.60 KB
[FsharePhiêu Lưu]The Wizard of Oz (1939) 1080p BluRay REMUX VC-1 TrueHD 5.1-PrivateHD~Phù thủy xứ Oz,https://www.fshare.vn/file/ZUXVAJJS65Y7, The.Wizard.of.Oz.1939.70th.Anniversary.Ultimate.Collectors.Edition.1080p.BluRay.REMUX.VC-1.TrueHD.5.1-PrivateHD.mkv,  18.21 GB
[FsharePhiêu Lưu]The Wizard of Oz (1939) 1080p BluRay REMUX VC-1 TrueHD 5.1-PrivateHD~Phù thủy xứ Oz,https://www.fshare.vn/file/SNIE7KVGFGQZ, The.Wizard.of.Oz.1939.70th.Anniversary.Ultimate.Collectors.Edition.1080p.BluRay.REMUX.VC-1.TrueHD.5.1-PrivateHD.srt,  107.40 KB
[Kinh Điển] Touch of Evil 1958 1080p BluRay REMUX AVC FLAC 2.0-EPSiLON ~ Ngọn Đuốc Của Quỷ,https://www.fshare.vn/file/JBO7NFWZYJJV, Touch.of.Evil.1958.1080p.BluRay.REMUX.AVC.FLAC.2.0-EPSiLON.mkv,  21.62 GB
[Kinh Điển] Touch of Evil 1958 1080p BluRay REMUX AVC FLAC 2.0-EPSiLON ~ Ngọn Đuốc Của Quỷ,https://www.fshare.vn/file/R3UQVWOFSHPU, Touch.of.Evil.1958.1080p.BluRay.REMUX.AVC.FLAC.2.0-EPSiLON.srt,  243.54 KB
[Hình Sự] La Haine (1995) 1080p BluRay DTS x264-SbR ~ Hận Thù,https://www.fshare.vn/file/PZKM4HQ2O32S, La Haine 1995 1080p BluRay DTS x264-SbR.mkv,  13.96 GB
[Hình Sự] La Haine (1995) 1080p BluRay DTS x264-SbR ~ Hận Thù,https://www.fshare.vn/file/R41H5VT65UNG, La Haine 1995 1080p BluRay DTS x264-SbR.srt,  185.72 KB
[Hài|Tâm Lý] Paper Moon 1973 720p BluRay AAC2.0 x264-VietHD ~ Trăng Giấy,https://www.fshare.vn/file/R7E31LM39SWU, Paper.Moon.1973.720p.BluRay.AAC2.0.x264-VietHD.mkv,  8.88 GB
[Chính Kịch|Lịch Sử] Gandhi 1982 720p BluRay x264-CRiSC ~ Cuộc Đời Gandhi,https://www.fshare.vn/file/M37JT675WU9F, Gandhi.1982.720p.BluRay.x264-CRiSC.mkv,  8.95 GB
[Chính Kịch|Lịch Sử] Gandhi 1982 720p BluRay x264-CRiSC ~ Cuộc Đời Gandhi,https://www.fshare.vn/file/EXBFX5LADO32, Gandhi.1982.720p.BluRay.x264-CRiSC.srt,  295.61 KB
[Kinh Dị] Les Diaboliques (1955) 720p BluRay FLAC1.0 x264-HDBits ~ Những Người Quỷ Quái,https://www.fshare.vn/file/4X5MFZGZCI63, Les.Diaboliques.1955.720p.BluRay.FLAC1.0.x264-HDBits.srt,  213.67 KB
[Kinh Dị|Tâm Lý] Donnie Darko DC 2001 1080p BluRay x264 DTS5.1-CtrlHD ~ Giấc Mơ,https://www.fshare.vn/file/QQ7FBZTUIR1J, Donnie.Darko.DC.2001.1080p.BluRay.x264.DTS5.1-CtrlHD.mkv,  11.17 GB
[Kinh Dị|Tâm Lý] Donnie Darko DC 2001 1080p BluRay x264 DTS5.1-CtrlHD ~ Giấc Mơ,https://www.fshare.vn/file/JY1XBH7BO9XM, Donnie.Darko.DC.2001.1080p.BluRay.x264.DTS5.1-CtrlHD.srt,  173.74 KB
[Kinh Điển|Tình Cảm] Nights of Cabiria 1957 C.C DVDRip XviD DD1.0-NTL ~ Đêm Của Cô Cabiria,https://www.fshare.vn/file/ZO6JVHL7WPMN, Nights.of.Cabiria.1957.Criterion.Collection.DVDRip.XviD.DD1.0-NTL.mkv,  6.18 GB
[Kinh Điển|Tình Cảm] Nights of Cabiria 1957 C.C DVDRip XviD DD1.0-NTL ~ Đêm Của Cô Cabiria,https://www.fshare.vn/file/EZH8CTVK146A, Nights.of.Cabiria.1957.Criterion.Collection.DVDRip.XviD.DD1.0-NTL.ass,  120.36 KB
[Fshare] Monsters Inc 2001 1080p BluRay DTS x264 D-Z0N3 ~ Tổng Công Ty Quái Vật,https://www.fshare.vn/file/CKKWJPNU4PYE, Monsters.Inc.2001.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  9.07 GB
[Fshare] Monsters Inc 2001 1080p BluRay DTS x264 D-Z0N3 ~ Tổng Công Ty Quái Vật,https://www.fshare.vn/file/HAQJ871C93D9, Monsters.Inc.2001.1080p.BluRay.DTS.x264.D-Z0N3.srt,  185.50 KB
[Tâm Lý] Barry Lyndon (1975) 720p BluRay DD5.1 x264-EbP ~ Chàng Barry May Mắn,https://www.fshare.vn/file/W17M8ZZTR42L, Barry.Lyndon.1975.720p.BluRay.DD5.1.x264-EbP.mkv,  10.52 GB
[Tâm Lý] Barry Lyndon (1975) 720p BluRay DD5.1 x264-EbP ~ Chàng Barry May Mắn,https://www.fshare.vn/file/ZDI62KBO5EAX, Barry.Lyndon.1975.720p.BluRay.DD5.1.x264-EbP.srt,  250.41 KB
[Điều Tra] A Wednesday 2008 720p BluRay x264-EbP ~ Một Ngày Thứ Tư,https://www.fshare.vn/file/341IAJL3C9VH, A.Wednesday.2008.720p.BluRay.x264-EbP.mkv,  4.37 GB
[Điều Tra] A Wednesday 2008 720p BluRay x264-EbP ~ Một Ngày Thứ Tư,https://www.fshare.vn/file/WN6ONYMYMXM2, A.Wednesday.2008.720p.BluRay.x264-EbP.srt,  103.05 KB
[Tâm Lý|Lịch Sử] The Grapes of Wrath (1940) 1080p BluRay x264-DON ~ Chùm Nho Uất Hận,https://www.fshare.vn/file/KT8CRI2HY6NG, The.Grapes.of.Wrath.1940.1080p.BluRay.x264-DON.mkv,  17.57 GB
[Tâm Lý|Lịch Sử] The Grapes of Wrath (1940) 1080p BluRay x264-DON ~ Chùm Nho Uất Hận,https://www.fshare.vn/file/2MRNPA11TPTO, The.Grapes.of.Wrath.1940.1080p.BluRay.x264-DON.srt,  212.62 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/NV6WSWXQI6Z7, Rocky.1976.1080p.BluRay.DTS.x264-HDC.mkv,  13.89 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/SEAYO8UAN36D, Rocky.1976.1080p.BluRay.DTS.x264-HDC.srt,  130.34 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/4FKBJGFGSBV9, Rocky.II.1979.1080p.BluRay.DTS.x264-HDC.mkv,  14.61 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/9HFFJ6WT4TJW, Rocky.II.1979.1080p.BluRay.DTS.x264-HDC.srt,  217.64 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/S8GCZQGTFFMI, Rocky.III.1982.1080p.BluRay.DTS.x264-HDC.mkv,  12.89 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/QKBJL3B36CYK, Rocky.III.1982.1080p.BluRay.DTS.x264-HDC.srt,  159.50 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/PUXSWVGD7K2B, Rocky.IV.1985.1080p.BluRay.DTS.x264-HDC.mkv,  12.66 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/LTZBA93EHZ9Z, Rocky.IV.1985.1080p.BluRay.DTS.x264-HDC.srt,  86.27 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/KYTY4D9XLXN6, Rocky.V.1990.1080p.BluRay.DTS.x264-HDC.mkv,  9.99 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/AVAKQNTXVDYE, Rocky.Balboa.2006.1080p.BluRay.DTS.x264-HDC.mkv,  12.31 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/OCH5Z8UE3ZFW, Rocky.Balboa.2006.1080p.BluRay.DTS.x264-HDC.srt,  114.17 KB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/FOTUGGMHAQLE, Creed.2015.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,  13.81 GB
[Thể Thao|Tâm Lý] Rocky Collection 1080p(1976-2015) BluRay DTS x264-Internal ~ Huyền Thoại Quyền Anh,https://www.fshare.vn/file/9CPB5IVKXQNR, Creed.2015.1080p.BluRay.DTS.x264-HDMaNiAcS.srt,  273.25 KB
[Điều Tra|Hình Sự] The Maltese Falcon (1941) 1080p BluRay DD1.0 x264-CtrlHD ~ Chim Ưng Malta,https://www.fshare.vn/file/2ZMV61CB8149, The.Maltese.Falcon.1941.1080p.BluRay.DD1.0.x264-CtrlHD.mkv,  10.32 GB
[Điều Tra|Hình Sự] The Maltese Falcon (1941) 1080p BluRay DD1.0 x264-CtrlHD ~ Chim Ưng Malta,https://www.fshare.vn/file/G8JOKJQSHTBV, The.Maltese.Falcon.1941.1080p.BluRay.DD1.0.x264-CtrlHD.srt,  151.13 KB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/RI1CDI61CFTI, Harry.Potter.and.the.Sorcerers.Stone.2001.Ultimate.2in1.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  13.08 GB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/2KEZKJPNXG52, Harry.Potter.and.the.Sorcerers.Stone.2001.Ultimate.2in1.1080p.BluRay.DTS.x264.D-Z0N3.srt,  212.68 KB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/SVT5ZA7VKVGC, Harry.Potter.and.the.Chamber.of.Secrets.2002.Ultimate.2in1.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  13.09 GB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/AKPKHFDB8WM3, Harry.Potter.and.the.Chamber.of.Secrets.2002.Ultimate.2in1.1080p.BluRay.DTS.x264.D-Z0N3.srt,  249.68 KB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/IQTPRGPW4J6V, Harry.Potter.and.the.Prisoner.of.Azkaban.2004.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  11.50 GB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/93FNNZUYZUXV, Harry.Potter.and.the.Prisoner.of.Azkaban.2004.1080p.BluRay.DTS.x264.D-Z0N3.srt,  216.95 KB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/1O4API74Q4ZE, Harry.Potter.and.the.Goblet.of.Fire.2005.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  13.09 GB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/Z2ZJHK2B37GI, Harry.Potter.and.the.Goblet.of.Fire.2005.1080p.BluRay.DTS.x264.D-Z0N3.srt,  133.19 KB
[Giả Tưởng|Hành Động] Harry Potter Series (2001-2011) 1080p BluRay DTS x264 D-Z0N3 ~Cậu Bé Phù Thủy,https://www.fshare.vn/file/UITAOA6MDO2Z, Harry.Potter.and.the.Order.of.the.Phoenix.2007.1080p.BluRay.DTS.x264.D-Z0N3.mkv,  13.09 GB
